smiles,molecule_type,chunk,heat_of_formation,dipole_x,dipole_y,dipole_z,dipole_moment,homo_ev,lumo_ev,gap_ev,spin_state,ionization_potential,cosmo_area,cosmo_volume,molecular_weight,point_group,filled_levels,total_energy_kcal_mol,total_energy_ev,computation_time,success,num_atoms,input_charge
N1(N(C)CCC1)C,neutral,results_chunk_8_of_10,17.44383,-1.081,-0.809,-2.799,3.108,-8.536,2.479,11.015,closed_shell,8.536038,145.38,143.73,100.1632,C1,21,17.44383,0.7564168002899999,0.279,True,19,0
N1=C(C=C(N1C)C)C,neutral,results_chunk_8_of_10,26.32875,-2.702,0.875,-0.076,2.842,-9.065,0.977,10.042,closed_shell,9.064763,159.03,151.57,110.1584,Cs,22,26.32875,1.14169358625,0.175,True,18,0
N(CC(C)C)CC(C)C,neutral,results_chunk_8_of_10,-36.20541,0.087,-0.902,-1.167,1.478,-8.827,3.195,12.022,closed_shell,8.826579,201.33,208.86,129.2448,C1,28,-36.20541,-1.56997519383,1.246,True,28,0
N1=C(C=C(N1C)C)C=2C=CC=CC2,neutral,results_chunk_8_of_10,59.64623,3.628,0.514,-0.114,3.666,-8.659,0.033,8.692,closed_shell,8.65854,216.78,220.62,172.2292,Cs,33,59.64623,2.58643947149,0.456,True,25,0
N1=C(OC)CCC1,neutral,results_chunk_8_of_10,-29.88479,-1.096,0.014,-1.185,1.614,-9.699,1.254,10.953,closed_shell,9.699283,140.96,129.78,99.1322,Cs,20,-29.88479,-1.29589414877,0.23,True,16,0
N1=C(C=CN1C)C(C)(C)C,neutral,results_chunk_8_of_10,19.95715,1.888,-0.582,0.993,2.211,-9.153,0.898,10.051,closed_shell,9.153125,189.64,194.9,138.212,Cs,28,19.95715,0.8654018954499999,0.447,True,24,0
N1=CC=C(N)N1C,neutral,results_chunk_8_of_10,47.41104,2.226,-2.449,1.831,3.782,-8.833,0.828,9.661,closed_shell,8.833317,134.31,123.84,97.1194,C1,19,47.41104,2.0558849275199997,0.193,True,14,0
N1=CN=C(N)C=2NC=NC12,neutral,results_chunk_8_of_10,74.03508,-0.152,-7.788,0.862,7.837,-9.263,-0.714,8.549,closed_shell,9.262946,154.13,148.46,135.128,C1,25,74.03508,3.2103831740399995,0.197,True,15,0
N1=CNC(=C1)C,neutral,results_chunk_8_of_10,23.72101,-2.497,-3.822,-1.088,4.693,-9.248,0.636,9.883999999999999,closed_shell,9.247921,120.23,107.14,82.1048,Cs,16,23.72101,1.02861415663,0.076,True,12,0
N1=CNC=2C=CC=CC12,neutral,results_chunk_8_of_10,51.49909,0.727,-3.577,0.394,3.671,-9.264,-0.358,8.905999999999999,closed_shell,9.264301,148.22,142.26,118.1378,Cs,22,51.49909,2.23315503967,0.12,True,15,0
N1CCC1,neutral,results_chunk_8_of_10,16.84275,1.371,0.309,-1.606,2.134,-9.332,2.695,12.027000000000001,closed_shell,9.331661,100.88,84.82,57.095,Cs,12,16.84275,0.7303521682499999,0.058,True,11,0
N1CCCC1,neutral,results_chunk_8_of_10,-5.56877,1.631,-1.131,0.334,2.012,-9.22,3.089,12.309000000000001,closed_shell,9.219782,116.33,104.23,71.1218,Cs,15,-5.56877,-0.24147857351,0.105,True,14,0
N1=C(C=C(C=2C=CC=CC2)N1C)C,neutral,results_chunk_8_of_10,59.17752,-2.368,0.643,-0.234,2.465,-9.098,-0.225,8.873000000000001,closed_shell,9.097807,215.77,222.37,172.2292,C1,33,59.17752,2.56611479976,1.672,True,25,0
N1=CC=CN1C23CC4CC(CC(C4)C2)C3,neutral,results_chunk_8_of_10,23.15773,-2.527,0.338,1.925,3.195,-9.361,0.886,10.247,closed_shell,9.360937,222.43,255.22,202.2986,Cs,40,23.15773,1.00418864599,0.65,True,33,0
N1CCCCC1,neutral,results_chunk_8_of_10,-13.84803,-0.508,-1.816,-0.082,1.888,-9.011,3.308,12.318999999999999,closed_shell,9.011315,130.03,123.81,85.1486,Cs,18,-13.84803,-0.6004921248899999,0.154,True,17,0
N1CCNCC1,neutral,results_chunk_8_of_10,1.43054,0.0,-0.0,0.0,0.0,-8.718,2.927,11.645,closed_shell,8.717808,127.02,119.87,86.1364,C2h,18,1.43054,0.062032506019999996,0.103,True,16,0
N12CCCCN(CCCC1)CCCC2,neutral,results_chunk_8_of_10,12.03567,-0.108,-0.182,-0.141,0.254,-7.145,3.241,10.386,closed_shell,7.145258,221.81,269.31,196.335,C1,41,12.03567,0.52190275821,1.817,True,38,0
N=1C=CC(=C(C1)C)C,neutral,results_chunk_8_of_10,12.42293,-2.651,2.264,0.274,3.496,-9.748,-0.037,9.710999999999999,closed_shell,9.748268,150.31,146.05,107.1548,Cs,21,12.42293,0.5386955135899999,0.14,True,17,0
N=1C=CC(=CC1)C,neutral,results_chunk_8_of_10,21.28529,3.1,-0.178,0.318,3.121,-10.165,-0.149,10.016,closed_shell,10.16521,134.13,124.72,93.128,Cs,18,21.28529,0.9229940302699999,0.095,True,14,0
N1CCCCCC1,neutral,results_chunk_8_of_10,-10.22736,0.795,0.075,1.425,1.633,-8.697,3.29,11.986999999999998,closed_shell,8.696856,145.16,143.96,99.1754,C1,21,-10.22736,-0.44348901167999993,0.381,True,20,0
N=1C=C(C=C(C1)C)C,neutral,results_chunk_8_of_10,12.31948,0.075,-3.149,0.071,3.151,-9.579,-0.002,9.577,closed_shell,9.579051,153.74,146.99,107.1548,C2,21,12.31948,0.53420961124,0.46,True,17,0
N=1C=CC(=CC1)C(C)C,neutral,results_chunk_8_of_10,11.35239,-3.08,0.37,0.421,3.13,-10.11,-0.103,10.007,closed_shell,10.110139,168.32,168.82,121.1816,Cs,24,11.35239,0.49227368756999995,0.26,True,20,0
N=1C=CC(=CC1)C(C)(C)C,neutral,results_chunk_8_of_10,6.47458,-3.277,0.173,-0.102,3.284,-10.065,-0.06,10.004999999999999,closed_shell,10.065124,180.4,189.57,135.2084,Cs,27,6.47458,0.28075721253999997,0.309,True,23,0
N=1C=CC(=CC1)CC,neutral,results_chunk_8_of_10,16.63147,-2.994,-0.222,-0.663,3.075,-10.141,-0.13,10.011,closed_shell,10.140776,152.62,147.48,107.1548,Cs,21,16.63147,0.72119043361,0.211,True,17,0
N=1C=C(C=CC1C)C,neutral,results_chunk_8_of_10,12.33379,-1.008,1.27,-1.568,2.256,-9.5,-0.008,9.492,closed_shell,9.499635,153.89,146.34,107.1548,C1,21,12.33379,0.53483013577,0.539,True,17,0
N=1C=CC(OC)=CC1,neutral,results_chunk_8_of_10,-9.46705,3.329,0.647,-0.075,3.392,-9.786,-0.234,9.552,closed_shell,9.785949,144.68,136.13,109.1274,Cs,21,-9.46705,-0.41051968915000003,0.14,True,15,0
N=1C=CC2=C(C1)CC2,neutral,results_chunk_8_of_10,57.51692,-2.509,-1.464,-0.869,3.032,-9.964,-0.122,9.842,closed_shell,9.96433,142.32,133.85,105.139,Cs,20,57.51692,2.4941062019599998,0.116,True,15,0
N=1C=CC=C(C1)C,neutral,results_chunk_8_of_10,22.06195,-1.355,2.444,0.196,2.802,-9.841,-0.14,9.700999999999999,closed_shell,9.840884,134.23,124.96,93.128,C1,18,22.06195,0.9566723378499999,0.112,True,14,0
N=1C=CC=2C=CC=CC2C1,neutral,results_chunk_8_of_10,48.59143,-2.456,1.168,0.113,2.722,-9.323,-0.893,8.43,closed_shell,9.322504,162.52,161.07,129.161,Cs,24,48.59143,2.10707017909,0.159,True,17,0
N1=C(C=C(C=2C=CC=CC2)N1C)C=3C=CC=CC3,neutral,results_chunk_8_of_10,92.31766,-3.277,-0.389,0.045,3.3,-8.763,-0.303,8.459999999999999,closed_shell,8.763103,275.32,293.64,234.3,C1,44,92.31766,4.00317069058,2.376,True,32,0
N=1C=CC(SC)=CC1,neutral,results_chunk_8_of_10,29.84656,2.681,0.681,-0.273,2.779,-8.746,-0.396,8.35,closed_shell,8.745863,157.14,152.84,125.188,Cs,21,29.84656,1.29423638128,0.446,True,15,0
N=1C=CC=C(C1C)C,neutral,results_chunk_8_of_10,12.79966,0.3,2.466,0.105,2.487,-9.554,0.005,9.559000000000001,closed_shell,9.553672,151.01,146.07,107.1548,Cs,21,12.79966,0.55503165658,0.144,True,17,0
N=1C=CC=C(N)C1,neutral,results_chunk_8_of_10,31.41463,-2.617,-2.399,0.647,3.609,-8.788,-0.102,8.686,closed_shell,8.788365,129.71,119.11,94.1158,C1,18,31.41463,1.3622326006899999,0.11,True,13,0
N=1C=CC=C(OC)C1,neutral,results_chunk_8_of_10,-6.3967,2.292,-3.081,0.976,3.963,-9.312,-0.223,9.088999999999999,closed_shell,9.311597,144.89,136.68,109.1274,Cs,21,-6.3967,-0.27738010209999997,0.165,True,15,0
N=1C=CC=C2C1CC2,neutral,results_chunk_8_of_10,58.418,-0.667,2.143,-1.0,2.457,-9.757,-0.148,9.609,closed_shell,9.75711,142.45,133.73,105.139,Cs,20,58.418,2.533179734,0.136,True,15,0
N=1C=CC=C(C1)CC,neutral,results_chunk_8_of_10,17.21949,-1.341,-1.296,-2.028,2.756,-9.859,-0.13,9.729,closed_shell,9.858516,152.4,147.34,107.1548,C1,21,17.21949,0.74668874487,0.298,True,17,0
N=1C=CC=CC1C,neutral,results_chunk_8_of_10,21.71645,-0.503,-1.906,-0.047,1.972,-9.871,-0.109,9.762,closed_shell,9.871254,134.93,124.8,93.128,Cs,18,21.71645,0.9416904213499999,0.086,True,14,0
N=1C=CC=C2C=CC=CC12,neutral,results_chunk_8_of_10,49.6915,0.305,-2.212,0.602,2.313,-9.442,-0.828,8.614,closed_shell,9.441905,162.83,160.65,129.161,Cs,24,49.6915,2.1547725145,0.176,True,17,0
N=1C=CC=C2C1CCC2,neutral,results_chunk_8_of_10,22.02098,-0.877,2.295,0.503,2.508,-9.489,-0.001,9.488000000000001,closed_shell,9.488939,157.13,153.27,119.1658,Cs,23,22.02098,0.9548957557400001,0.288,True,18,0
N=1C=CN(C1)C,neutral,results_chunk_8_of_10,32.12129,-4.44,-2.315,0.267,5.015,-9.388,0.671,10.059,closed_shell,9.388012,120.79,108.56,82.1048,Cs,16,32.12129,1.39287549827,0.069,True,12,0
N=1C=CNC1,neutral,results_chunk_8_of_10,33.2202,-1.485,3.894,0.161,4.171,-9.621,0.481,10.102,closed_shell,9.621334,100.19,85.36,68.078,Cs,13,33.2202,1.4405275326,0.034,True,9,0
N=1C=CC=CC1CC,neutral,results_chunk_8_of_10,17.02365,0.304,-1.487,-1.287,1.99,-9.867,-0.091,9.776000000000002,closed_shell,9.866806,153.04,146.44,107.1548,C1,21,17.02365,0.7381965349499999,0.299,True,17,0
N=1C=CC=CC1N,neutral,results_chunk_8_of_10,28.15139,0.889,-1.75,0.323,1.989,-8.828,0.039,8.866999999999999,closed_shell,8.827642,129.71,118.52,94.1158,C1,18,28.15139,1.22072872457,0.245,True,13,0
N=1C=CC=CC1COC,neutral,results_chunk_8_of_10,-12.19517,0.719,1.682,0.521,1.902,-9.972,-0.206,9.766,closed_shell,9.97152,162.35,157.83,123.1542,C1,24,-12.19517,-0.5288191567099999,0.426,True,18,0
N=1C=CC=CC1CCC,neutral,results_chunk_8_of_10,11.94853,0.103,-1.756,0.764,1.917,-9.828,-0.071,9.757,closed_shell,9.828035,168.32,168.79,121.1816,C1,24,11.94853,0.51812410639,0.474,True,20,0
N=1NC(=C(C1C)C)C,neutral,results_chunk_8_of_10,17.84477,-2.291,-1.457,0.061,2.716,-9.073,0.883,9.956,closed_shell,9.072563,156.64,151.0,110.1584,Cs,22,17.84477,0.77380276151,0.392,True,18,0
N=1NC(=CC1C(C)(C)C)C,neutral,results_chunk_8_of_10,10.25524,2.46,-0.086,0.696,2.557,-9.409,0.851,10.260000000000002,closed_shell,9.408671,188.58,193.92,138.212,Cs,28,10.25524,0.44469797212,0.407,True,24,0
NCCN,neutral,results_chunk_8_of_10,-2.61678,-2.64,-1.334,-1.156,3.175,-9.336,3.22,12.556000000000001,closed_shell,9.33551,105.34,89.48,60.0986,C1,13,-2.61678,-0.11347143114,0.099,True,12,0
NC12CC3CC(CC(C3)C1)C2,neutral,results_chunk_8_of_10,-25.17291,-0.557,0.227,1.597,1.706,-9.204,3.44,12.644,closed_shell,9.204003,179.7,201.18,151.251,C1,31,-25.17291,-1.09157289633,0.455,True,28,0
NC1=CC=C(C=C1)N(C)C,neutral,results_chunk_8_of_10,24.1174,-0.347,-0.079,0.04,0.358,-7.63,0.376,8.006,closed_shell,7.630162,181.44,182.25,136.1962,Cs,27,24.1174,1.0458028162,0.439,True,22,0
O(C(OC)=C)C,neutral,results_chunk_8_of_10,-68.24484,0.263,-1.859,1.351,2.313,-9.031,1.374,10.405000000000001,closed_shell,9.030999,131.22,117.75,88.106,Cs,18,-68.24484,-2.9593009969199997,0.147,True,14,0
N=1NC(=CC1C(C)(C)C)C(C)(C)C,neutral,results_chunk_8_of_10,-6.10702,-2.61,-0.593,-0.021,2.676,-9.325,0.913,10.238,closed_shell,9.324554,237.04,259.82,180.2924,Cs,37,-6.10702,-0.26481870826,0.878,True,33,0
NC1=CC=CC=2C=CC=C(N)C12,neutral,results_chunk_8_of_10,38.70755,2.077,-0.59,0.272,2.176,-7.938,-0.24,7.6979999999999995,closed_shell,7.938156,187.11,193.32,158.2024,C2,30,38.70755,1.67847549065,0.596,True,22,0
N=1NC(=C(C1CC)C)CC,neutral,results_chunk_8_of_10,7.88994,2.264,-0.151,-1.496,2.717,-9.065,0.877,9.942,closed_shell,9.065172,190.71,194.86,138.212,C1,28,7.88994,0.34213146822,1.294,True,24,0
N=1C=CC(C=C)=CC1,neutral,results_chunk_8_of_10,45.89771,2.785,0.109,-0.163,2.792,-9.962,-0.622,9.34,closed_shell,9.961505,147.68,140.37,105.139,C1,20,45.89771,1.9902623987299999,2.555,True,15,0
N=1NC(=CC1C=2C=CC=CC2)C=3C=CC=CC3,neutral,results_chunk_8_of_10,92.76801,-2.747,0.495,0.239,2.802,-8.974,-0.456,8.518,closed_shell,8.973591,258.2,270.42,220.2732,C1,41,92.76801,4.0226992176300005,1.731,True,29,0
O(C1=CC=C(C=C1)N(C)C)C,neutral,results_chunk_8_of_10,-14.43255,-1.059,1.213,1.51,2.207,-7.867,0.299,8.166,closed_shell,7.867109,196.32,198.56,151.2078,C1,30,-14.43255,-0.62583866565,0.929,True,24,0
O(C1=CC=C(C=C1)N2CCCC2)C,neutral,results_chunk_8_of_10,-16.02781,-1.224,-0.413,1.861,2.265,-7.748,0.33,8.078,closed_shell,7.747795,220.84,228.37,177.2456,C1,35,-16.02781,-0.6950139250299999,1.286,True,28,0
O(P1OC(C)CC(O1)C)C,neutral,results_chunk_8_of_10,-197.2955,-2.307,0.237,2.477,3.393,-9.505,-0.7,8.805000000000001,closed_shell,9.504638,187.96,195.5,164.1407,C1,30,-197.2955,-8.5553247665,1.305,True,23,0
O=C(C1=CC=C(N)C=C1)N(C)C,neutral,results_chunk_8_of_10,-22.37116,2.213,2.361,3.067,4.458,-8.65,0.102,8.752,closed_shell,8.64961,203.58,209.19,164.2066,C1,32,-22.37116,-0.97008061108,1.006,True,24,0
O(C)CCOCCOCCOC,neutral,results_chunk_8_of_10,-165.55873,0.079,-0.594,-0.672,0.9,-9.463,1.923,11.386,closed_shell,9.462605,234.9,236.6,178.2278,C1,37,-165.55873,-7.179123208989999,3.264,True,30,0
O=C(C1=CC=C(OC)C=C1)N(C)C,neutral,results_chunk_8_of_10,-60.22971,0.702,3.363,2.668,4.349,-9.118,-0.034,9.084,closed_shell,9.118,218.95,226.81,179.2182,C1,35,-60.22971,-2.61174091473,1.179,True,26,0
O=C(C=1C=CC=C(N)C1)N(C)C,neutral,results_chunk_8_of_10,-21.5145,-0.399,2.683,2.697,3.825,-8.666,-0.029,8.637,closed_shell,8.665746,203.56,209.9,164.2066,C1,32,-21.5145,-0.9329332635,1.148,True,24,0
O1CCOCCOCCOCCOCC1,neutral,results_chunk_8_of_10,-205.54501,3.566,-1.236,1.434,4.038,-9.601,1.863,11.464,closed_shell,9.600732,238.52,274.21,220.265,C1,45,-205.54501,-8.91304826863,3.266,True,35,0
O=C(N(C)C)C12CC3CC(CC(C3)C1)C2,neutral,results_chunk_8_of_10,-68.86764,-0.31,-0.874,-3.625,3.742,-9.112,1.426,10.538,closed_shell,9.111591,229.18,265.99,207.315,C1,42,-68.86764,-2.9863074733199997,1.452,True,36,0
O=C1N=C(N)NC=2N=CNC12,neutral,results_chunk_8_of_10,23.71778,-0.388,-2.939,2.526,3.895,-9.332,-0.482,8.850000000000001,closed_shell,9.332193,163.87,158.45,151.1274,C1,28,23.71778,1.0284740941400001,0.26,True,16,0
O=C1C=C(N)CC(C)(C)C1,neutral,results_chunk_8_of_10,-52.92097,-0.655,-5.488,-3.43,6.505,-8.951,0.335,9.286000000000001,closed_shell,8.951334,178.2,186.3,139.1968,C1,28,-52.92097,-2.29481202211,0.562,True,23,0
O=C1N=CC=C(N)N1,neutral,results_chunk_8_of_10,-15.20713,-7.634,-1.247,-0.907,7.788,-9.374,-0.422,8.952,closed_shell,9.374055,135.58,125.09,111.103,Cs,21,-15.20713,-0.65942677819,0.118,True,13,0
O=C(OC)C=1C=C(C(=C(C1)C)N(C)C)C,neutral,results_chunk_8_of_10,-75.64281,-2.548,2.26,-2.004,3.951,-8.983,-0.393,8.59,closed_shell,8.983198,247.82,268.59,207.2718,C1,41,-75.64281,-3.2800991700299997,1.933,True,32,0
O=P(N(C)C)(N(C)C)C,neutral,results_chunk_8_of_10,-70.682,-0.492,-2.459,2.521,3.556,-8.154,1.094,9.248,closed_shell,8.153541,188.82,202.79,150.1601,C1,28,-70.682,-3.064983566,1.052,True,24,0
O=P(C(C)C)(C(C)C)C(C)C,neutral,results_chunk_8_of_10,-98.78511,-1.855,-1.542,4.146,4.797,-8.919,2.132,11.051,closed_shell,8.91861,222.02,258.14,176.2381,C1,34,-98.78511,-4.28361872493,1.762,True,32,0
O=P(N(C)C)(N(C)C)N(C)C,neutral,results_chunk_8_of_10,-64.58463,-0.573,-1.242,-3.149,3.434,-8.01,1.032,9.042,closed_shell,8.009709,212.04,238.99,179.2015,C1,34,-64.58463,-2.80058331069,1.434,True,29,0
O=P(CCC)(CCC)CCC,neutral,results_chunk_8_of_10,-106.65456,0.572,-0.269,-4.686,4.728,-9.054,2.231,11.285,closed_shell,9.054234,237.86,257.14,176.2381,C1,34,-106.65456,-4.62486168528,1.857,True,32,0
O=P(N)(N(C)C)N(C)C,neutral,results_chunk_8_of_10,-69.41397,0.491,-2.165,-2.824,3.593,-8.156,1.087,9.243,closed_shell,8.155989,183.28,194.72,151.1479,C1,28,-69.41397,-3.00999798111,1.176,True,23,0
OC1CC2CCCCC2CC1N,neutral,results_chunk_8_of_10,-75.48935,-1.926,0.79,0.995,2.307,-9.282,2.632,11.914,closed_shell,9.282,209.04,230.61,169.2662,C1,35,-75.48935,-3.2734446840499998,0.842,True,31,0
O=P1(N(C)CCN1C)C,neutral,results_chunk_8_of_10,-65.73044,0.468,-1.163,-4.48,4.652,-8.227,1.157,9.384,closed_shell,8.227149,177.99,187.44,148.1443,C1,27,-65.73044,-2.85026906972,1.176,True,22,0
P(C)(C)C,neutral,results_chunk_8_of_10,-23.39131,0.644,0.766,2.748,2.924,-9.003,1.122,10.125,closed_shell,9.002505,125.24,114.92,76.0779,C3v,13,-23.39131,-1.01431737553,0.178,True,13,0
OCCNCCO,neutral,results_chunk_8_of_10,-94.13041,-0.685,-0.348,-1.222,1.444,-9.302,2.429,11.731,closed_shell,9.302038,152.13,141.17,105.1364,C1,22,-94.13041,-4.08177696883,0.393,True,18,0
S=C(N(C)C)N(C)C,neutral,results_chunk_8_of_10,12.84147,-0.214,-3.982,-3.65,5.406,-8.209,-0.07,8.139,closed_shell,8.208679,173.26,178.22,132.2232,C1,24,12.84147,0.55684466361,0.897,True,20,0
S(C1=CC=C(C=C1)C(=C)C)C,neutral,results_chunk_8_of_10,25.30896,-0.377,-0.116,-1.515,1.565,-8.266,-0.067,8.199,closed_shell,8.26622,211.31,218.15,164.2648,C1,29,25.30896,1.0974724324799998,1.454,True,23,0
O(C)CCOCCOCCOCCOC,neutral,results_chunk_8_of_10,-214.64983,0.85,-1.243,-1.577,2.18,-9.505,2.005,11.510000000000002,closed_shell,9.505391,254.56,294.48,222.2808,C1,46,-214.64983,-9.30786057829,14.525,True,37,0
C(=CC)N(C)C,neutral,results_chunk_9_of_10,2.94159,0.818,0.07,-1.335,1.567,-8.177,1.35,9.527,closed_shell,8.176817,143.54,132.73,85.1486,C1,18,2.94159,0.12755616717,0.282,True,17,0
C1=CC(C)(C)CCN1C,neutral,results_chunk_9_of_10,-5.06654,0.876,1.391,0.14,1.65,-8.127,1.345,9.472000000000001,closed_shell,8.127123,175.42,183.21,125.2132,C1,26,-5.06654,-0.21970037401999998,0.594,True,24,0
C(=C(C)C)N(C)C,neutral,results_chunk_9_of_10,-3.12155,0.167,0.594,1.164,1.318,-8.287,1.352,9.639000000000001,closed_shell,8.28697,159.24,154.02,99.1754,C1,21,-3.12155,-0.13535977265,0.737,True,20,0
C(=C(C)C)N1CCCCC1,neutral,results_chunk_9_of_10,-7.9764,0.008,1.106,0.71,1.314,-7.947,1.389,9.336,closed_shell,7.946644,194.32,201.19,139.24,C1,29,-7.9764,-0.3458806332,1.003,True,27,0
BrC1=CC=C(N=CN(C)C)C=C1,neutral,results_chunk_9_of_10,41.51049,-4.915,1.453,0.946,5.212,-8.812,-0.05,8.761999999999999,closed_shell,8.811687,216.7,230.46,227.1033,C1,32,41.51049,1.8000193778699998,1.194,True,23,0
C=1C=C(C(=CC1C(C)(C)C)C(C)(C)C)N(C)C,neutral,results_chunk_9_of_10,-21.31437,0.568,-0.998,-0.063,1.15,-8.847,0.494,9.341,closed_shell,8.846776,287.14,341.21,233.396,Cs,48,-21.31437,-0.92425502631,1.547,True,44,0
C=1C=C(C=C(C1)C)N(CC)CC,neutral,results_chunk_9_of_10,0.26194,-1.792,1.225,0.256,2.186,-7.907,0.672,8.579,closed_shell,7.907187,218.94,230.71,163.262,C1,33,0.26194,0.01135850422,1.216,True,29,0
C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,neutral,results_chunk_9_of_10,-194.7569,4.177,-0.823,-2.739,5.062,-9.807,-0.669,9.138,closed_shell,9.806853,234.15,260.76,243.2188,C1,47,-194.7569,-8.4452434547,1.972,True,30,0
C=1C=C(C=CC1N(CC)CC)C,neutral,results_chunk_9_of_10,1.51775,-1.661,-0.419,0.293,1.738,-7.816,0.573,8.389,closed_shell,7.816482,218.57,230.35,163.262,C1,33,1.51775,0.06581419325,1.259,True,29,0
C=1C=CC(=CC1)CN(C)C,neutral,results_chunk_9_of_10,20.84256,1.074,1.107,-0.825,1.749,-8.926,0.345,9.271,closed_shell,8.92581,186.39,191.07,135.2084,C1,27,20.84256,0.90379592928,0.666,True,23,0
C=1C=CC(=C(C1)N(C)C)N(C)C,neutral,results_chunk_9_of_10,26.34566,0.075,-0.501,-0.081,0.513,-8.043,0.426,8.469,closed_shell,8.043184,209.07,225.66,164.2498,C2,33,26.34566,1.1424268545799998,0.907,True,28,0
C=1C=CC(=CC1)P(C)C,neutral,results_chunk_9_of_10,9.46228,0.896,1.88,2.131,2.98,-9.108,-0.452,8.656,closed_shell,9.107624,182.8,185.87,138.1487,C1,24,9.46228,0.41031284764,0.483,True,20,0
C=1C=C2C=CC=C(C2=C(C1)NC)N(C)C,neutral,results_chunk_9_of_10,38.9635,2.598,2.243,0.23,3.44,-7.581,-0.108,7.473000000000001,closed_shell,7.58058,239.82,263.94,200.2828,C1,39,38.9635,1.6895742505000002,1.734,True,31,0
C=1C=CC2=C(C1)N3CCC2CC3,neutral,results_chunk_9_of_10,27.58041,-1.161,1.253,-0.947,1.953,-9.284,0.284,9.568000000000001,closed_shell,9.284434,191.36,203.8,159.2304,Cs,31,27.58041,1.19596931883,0.47,True,25,0
C=C1CN2CCC1CC2,neutral,results_chunk_9_of_10,10.67844,-0.078,-1.187,0.905,1.495,-9.086,1.068,10.154,closed_shell,9.086357,164.42,170.34,123.1974,Cs,25,10.67844,0.46304919372,0.243,True,22,0
C=1C=CC2=CC3=CC=CC=C(C=C(C1)N2)N3,neutral,results_chunk_9_of_10,137.27282,1.602,0.218,-2.301,2.812,-8.244,-1.137,7.106999999999999,closed_shell,8.243746,227.4,252.16,208.2622,Cs,39,137.27282,5.95256129366,0.714,True,28,0
C=C(C1=CC=C(C=C1)N(C)C)C,neutral,results_chunk_9_of_10,27.533,-1.965,-0.127,-0.706,2.092,-8.107,0.413,8.52,closed_shell,8.107186,217.5,225.7,161.2462,C1,32,27.533,1.193913479,1.196,True,27,0
C=CCN(CC=C)CC=C,neutral,results_chunk_9_of_10,46.86444,-0.234,1.235,0.187,1.271,-8.903,0.911,9.814,closed_shell,8.902892,202.52,208.73,137.2242,C1,28,46.86444,2.03218271172,1.147,True,25,0
CCCP(C)CCC,neutral,results_chunk_9_of_10,-39.93759,-1.553,-0.152,-2.569,3.006,-8.93,1.081,10.011,closed_shell,8.930165,196.59,205.42,132.1851,C1,25,-39.93759,-1.73181371517,1.1,True,25,0
C=1C=CC(=CC1)P(C=2C=CC=CC2)C,neutral,results_chunk_9_of_10,41.55221,-0.088,0.854,2.966,3.088,-8.763,-0.47,8.293,closed_shell,8.763195,238.05,258.97,200.2195,C1,35,41.55221,1.8018284822300001,2.288,True,27,0
C=1C=CC2=CC3=CC=CC=C4C=C(C1)N2CCCN43,neutral,results_chunk_9_of_10,143.23614,-1.294,-0.158,0.118,1.309,-7.883,-0.752,7.131,closed_shell,7.883105,255.78,300.38,248.3268,C1,47,143.23614,6.21114873882,1.859,True,35,0
CCCN(CCC)C1=CC=CC=C1,neutral,results_chunk_9_of_10,-0.7842,-2.068,0.315,-1.245,2.435,-7.955,0.564,8.519,closed_shell,7.954856,238.4,254.0,177.2888,C1,36,-0.7842,-0.0340052646,1.566,True,32,0
C[N+](C)(C)[O-],neutral,results_chunk_9_of_10,-5.60337,-0.254,-1.508,5.124,5.347,-8.834,1.455,10.289,closed_shell,8.834221,119.21,109.92,75.1102,C3v,16,-5.60337,-0.24297893330999998,0.08,True,14,0
ClCC1N(C)CCCC1,neutral,results_chunk_9_of_10,-25.37546,-2.051,-0.097,-0.254,2.069,-8.954,0.931,9.885000000000002,closed_shell,8.953633,179.83,189.78,147.6473,C1,27,-25.37546,-1.10035607198,0.629,True,23,0
CN(C)[P]1(=O)N(C)CCN1C,neutral,results_chunk_9_of_10,-60.04422,0.83,-0.167,-4.364,4.445,-8.159,1.111,9.270000000000001,closed_shell,8.159443,203.63,225.64,177.1857,C1,33,-60.04422,-2.60369751186,1.682,True,27,0
FC(F)(F)CN=CN(C)C,neutral,results_chunk_9_of_10,-146.80648,-2.951,0.207,1.831,3.479,-9.191,0.478,9.669,closed_shell,9.190802,178.01,175.3,154.1347,C1,30,-146.80648,-6.365969392239999,0.502,True,19,0
C=1C=CC(=CC1)P(C=2C=CC=CC2)C=3C=CC=CC3,neutral,results_chunk_9_of_10,72.95385,0.347,0.385,3.22,3.261,-8.684,-0.487,8.197,closed_shell,8.683743,290.4,331.63,262.2903,C3,46,72.95385,3.16349779755,3.863,True,34,0
CN1CCC[C@H]1c2cccnc2,neutral,results_chunk_9_of_10,28.31759,-3.492,0.618,0.104,3.548,-9.117,-0.001,9.116000000000001,closed_shell,9.11738,202.69,215.59,162.234,C1,32,28.31759,1.22793565517,1.652,True,26,0
C=C(C)CN(CC(=C)C)CC(=C)C,neutral,results_chunk_9_of_10,19.27295,-0.759,1.745,1.326,2.319,-8.834,1.116,9.95,closed_shell,8.833981,240.59,278.05,179.3046,C1,37,19.27295,0.83573293085,3.569,True,34,0
