neutral_smiles,smiles,protonation_site_index,protonation_site_element,molecule_type,chunk,heat_of_formation,dipole_x,dipole_y,dipole_z,dipole_moment,alpha_somo_ev,alpha_lumo_ev,beta_somo_ev,beta_lumo_ev,homo_ev,lumo_ev,gap_ev,spin_state,ionization_potential,cosmo_area,cosmo_volume,molecular_weight,point_group,charge,alpha_electrons,beta_electrons,unpaired_electrons,multiplicity,total_energy_kcal_mol,total_energy_ev,computation_time,success,num_atoms,input_charge,site_index,site_element,parent_neutral
O=C(NC(C(=O)OC)C)C,[H]C([H])([H])OC(=O)C([H])(C([H])([H])[H])[N+]([H])([H])C(=O)C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,18.46391,-3.214,-0.663,-4.175,5.311,-15.233,-4.477,-15.233,-4.477,-15.233,-4.477,10.756,open_shell,15.233214,182.62,181.85,146.1657,C1,1,29,29,0,1,18.46391,0.8006505293299999,0.521,True,22,1,2,N,O=C(NC(C(=O)OC)C)C
O=C(N1CCCC1)C,[H]C([H])([H])C(=O)[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],2,N,protonated,results_chunk_7_of_10,102.86257,1.598,-2.993,-1.304,3.635,-15.761,-4.651,-15.761,-4.651,-15.761,-4.651,11.11,open_shell,15.761101,158.35,155.09,114.1669,C1,1,23,23,0,1,102.86257,4.4604296229100004,0.793,True,20,1,2,N,O=C(N1CCCC1)C
O=C(N(C)C)CC(C)(C)C,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)[N+]([H])(C([H])([H])[H])C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,81.58846,6.59,0.096,2.8,7.161,-15.143,-4.438,-15.143,-4.438,-15.143,-4.438,10.705000000000002,open_shell,15.142874,196.12,214.36,144.2363,C1,1,30,30,0,1,81.58846,3.5379203909799997,1.421,True,28,1,2,N,O=C(N(C)C)CC(C)(C)C
O=C(N(C)C)N(C)C,[H]C([H])([H])N(C(=O)[N+]([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,105.9899,-0.852,3.818,-3.119,5.003,-14.125,-4.391,-14.125,-4.391,-14.125,-4.391,9.734,open_shell,14.124962,164.29,163.34,117.1705,C1,1,24,24,0,1,105.9899,4.5960400337000005,1.176,True,21,1,2,N,O=C(N(C)C)N(C)C
O=C(C=1C=NC=CC1)N(CC)CC,[H][O+]=C(c1c([H])nc([H])c([H])c1[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,126.84245,-2.525,-1.879,-1.815,3.633,-14.16,-4.71,-14.16,-4.71,-14.16,-4.71,9.45,open_shell,14.159539,219.96,237.57,179.2413,C1,1,35,35,0,1,126.84245,5.50026915935,2.208,True,28,1,0,O,O=C(C=1C=NC=CC1)N(CC)CC
O=C(N)C1=CC=C(N)C=C1,[H]c1c([H])c([N+]([H])([H])[H])c([H])c([H])c1C(=O)N([H])[H],7,N,protonated,results_chunk_7_of_10,139.32589,-13.611,-0.348,-4.952,14.488,-13.298,-4.91,-13.298,-4.91,-13.298,-4.91,8.388,open_shell,13.298276,172.89,168.27,137.1609,C1,1,26,26,0,1,139.32589,6.041588568069999,1.156,True,19,1,7,N,O=C(N)C1=CC=C(N)C=C1
O=C(O)C(N)CC(=O)N,[H]OC(=[O+][H])C([H])(N([H])[H])C([H])([H])C(=O)N([H])[H],0,O,protonated,results_chunk_7_of_10,22.13988,4.644,-1.424,-1.297,5.028,-13.785,-4.876,-13.785,-4.876,-13.785,-4.876,8.908999999999999,open_shell,13.785444,155.58,149.75,133.1267,C1,1,26,26,0,1,22.13988,0.96005161644,0.685,True,18,1,0,O,O=C(O)C(N)CC(=O)N
O=C(O)C(N)CC(=O)N,[H]N([H])C(=O)C([H])([H])C([H])(C(=O)[O+]([H])[H])N([H])[H],2,O,protonated,results_chunk_7_of_10,20.07072,4.572,-1.06,-4.061,6.206,-14.005,-5.282,-14.005,-5.282,-14.005,-5.282,8.723,open_shell,14.005234,158.39,152.25,133.1267,C1,1,26,26,0,1,20.07072,0.87032663136,0.666,True,18,1,2,O,O=C(O)C(N)CC(=O)N
O=C(O)C(N)CC(=O)N,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C(=[O+][H])N([H])[H],7,O,protonated,results_chunk_7_of_10,19.62443,8.272,0.306,0.64,8.303,-14.533,-5.312,-14.533,-5.312,-14.533,-5.312,9.221,open_shell,14.532918,159.58,153.47,133.1267,C1,1,26,26,0,1,19.62443,0.85097415809,0.621,True,18,1,7,O,O=C(O)C(N)CC(=O)N
O=C(O)C(N)CC(=O)N,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C(=O)[N+]([H])([H])[H],8,N,protonated,results_chunk_7_of_10,23.23389,6.112,2.074,1.85,6.714,-14.812,-4.949,-14.812,-4.949,-14.812,-4.949,9.863,open_shell,14.811658,159.36,154.07,133.1267,C1,1,26,26,0,1,23.23389,1.00749117207,0.658,True,18,1,8,N,O=C(O)C(N)CC(=O)N
O=C(NC(C(=O)OC)C)C,[H][O+]=C(N([H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,14.66902,5.901,1.054,-1.735,6.241,-14.63,-4.991,-14.63,-4.991,-14.63,-4.991,9.639000000000001,open_shell,14.629569,185.65,182.65,146.1657,C1,1,29,29,0,1,14.66902,0.63609271426,1.058,True,22,1,0,O,O=C(NC(C(=O)OC)C)C
O=C(C=1C=NC=CC1)N(CC)CC,[H]c1c([H])c([H])[n+]([H])c([H])c1C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],4,N,protonated,results_chunk_7_of_10,128.77497,7.757,5.885,2.905,10.161,-12.686,-5.818,-12.686,-5.818,-12.686,-5.818,6.868,open_shell,12.68626,219.31,236.77,179.2413,C1,1,35,35,0,1,128.77497,5.58406902411,2.634,True,28,1,4,N,O=C(C=1C=NC=CC1)N(CC)CC
O=C(O)C(N)CC(=O)N,[H]OC(=O)C([H])(C([H])([H])C(=O)N([H])[H])[N+]([H])([H])[H],4,N,protonated,results_chunk_7_of_10,5.98603,-0.677,-1.907,-0.333,2.051,-14.786,-4.012,-14.786,-4.012,-14.786,-4.012,10.774000000000001,open_shell,14.785931,158.13,151.83,133.1267,C1,1,26,26,0,1,5.98603,0.25957221889,0.915,True,18,1,4,N,O=C(O)C(N)CC(=O)N
O=C(N(C)C)CC(C)(C)C,[H][O+]=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,74.84668,5.893,1.072,0.027,5.99,-15.029,-4.702,-15.029,-4.702,-15.029,-4.702,10.327,open_shell,15.029142,194.03,212.44,144.2363,C1,1,30,30,0,1,74.84668,3.2455765848400002,2.372,True,28,1,0,O,O=C(N(C)C)CC(C)(C)C
O=C(OC)C=1C=NC=CC1,[H]c1c([H])c([H])[n+]([H])c([H])c1C(=O)OC([H])([H])[H],6,N,protonated,results_chunk_7_of_10,105.79241,-8.153,0.019,-0.802,8.192,-14.806,-6.074,-14.806,-6.074,-14.806,-6.074,8.732,open_shell,14.806449,170.05,164.01,138.1457,Cs,1,26,26,0,1,105.79241,4.58747627483,0.572,True,18,1,6,N,O=C(OC)C=1C=NC=CC1
O=C(NC(C(=O)OC)C)C,[H][O+]=C(OC([H])([H])[H])C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[H],5,O,protonated,results_chunk_7_of_10,13.5933,3.276,0.666,0.215,3.35,-15.384,-4.613,-15.384,-4.613,-15.384,-4.613,10.771,open_shell,15.383865,179.48,177.12,146.1657,C1,1,29,29,0,1,13.5933,0.5894462679,1.596,True,22,1,5,O,O=C(NC(C(=O)OC)C)C
O=C(O)C(N)CCSC,[H]OC(=[O+][H])C([H])(N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H],0,O,protonated,results_chunk_7_of_10,73.69086,-7.826,1.875,3.558,8.799,-11.477,-5.628,-11.477,-5.628,-11.477,-5.628,5.849,open_shell,11.477058,188.31,186.81,150.2153,C1,1,27,27,0,1,73.69086,3.19545676218,1.162,True,21,1,0,O,O=C(O)C(N)CCSC
O=C(OC)C=1C=NC=CC1,[H][O+]=C(OC([H])([H])[H])c1c([H])nc([H])c([H])c1[H],0,O,protonated,results_chunk_7_of_10,122.73235,2.699,-2.239,3.34,4.843,-14.697,-6.155,-14.697,-6.155,-14.697,-6.155,8.541999999999998,open_shell,14.69705,169.74,163.84,138.1457,Cs,1,26,26,0,1,122.73235,5.32204289305,0.81,True,18,1,0,O,O=C(OC)C=1C=NC=CC1
O=C(OC)C1=CC=CC(=C1)N(C)C,[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c([N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],10,N,protonated,results_chunk_7_of_10,88.07496,-10.236,-0.205,2.704,10.589,-13.913,-4.535,-13.913,-4.535,-13.913,-4.535,9.378,open_shell,13.912697,222.6,229.68,180.2261,Cs,1,35,35,0,1,88.07496,3.81919449048,0.926,True,27,1,10,N,O=C(OC)C1=CC=CC(=C1)N(C)C
O=C(O)C(N)CCSC,[H]OC(=O)C([H])(C([H])([H])C([H])([H])SC([H])([H])[H])[N+]([H])([H])[H],4,N,protonated,results_chunk_7_of_10,59.05844,-6.012,-8.84,0.238,10.693,-11.524,-4.503,-11.524,-4.503,-11.524,-4.503,7.020999999999999,open_shell,11.523603,186.22,185.99,150.2153,C1,1,27,27,0,1,59.05844,2.5609511337199997,1.277,True,21,1,4,N,O=C(O)C(N)CCSC
O=C(NC(C(=O)OC)C)C,[H]N(C(=O)C([H])([H])[H])C([H])(C(=O)[O+]([H])C([H])([H])[H])C([H])([H])[H],6,O,protonated,results_chunk_7_of_10,12.46345,4.922,-0.598,0.874,5.035,-15.026,-5.091,-15.026,-5.091,-15.026,-5.091,9.934999999999999,open_shell,15.025836,183.72,181.73,146.1657,C1,1,29,29,0,1,12.46345,0.5404525823499999,1.75,True,22,1,6,O,O=C(NC(C(=O)OC)C)C
O=C1C=CC=CN1C,[H][O+]=c1c([H])c([H])c([H])c([H])n1C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,133.66194,0.144,0.219,0.043,0.266,-14.755,-5.567,-14.755,-5.567,-14.755,-5.567,9.188,open_shell,14.755044,145.29,138.02,110.1353,Cs,1,21,21,0,1,133.66194,5.795982704219999,0.237,True,16,1,0,O,O=C1C=CC=CN1C
O=C(OC)C=1C=NC=CC1,[H]c1nc([H])c(C(=O)[O+]([H])C([H])([H])[H])c([H])c1[H],2,O,protonated,results_chunk_7_of_10,130.09005,2.431,2.119,0.075,3.226,-14.915,-6.222,-14.915,-6.222,-14.915,-6.222,8.692999999999998,open_shell,14.915094,174.02,173.09,138.1457,C1,1,26,26,0,1,130.09005,5.641094838149999,1.106,True,18,1,2,O,O=C(OC)C=1C=NC=CC1
O=C(O)C(N)CCSC,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])[S+]([H])C([H])([H])[H],7,S,protonated,results_chunk_7_of_10,60.4428,8.116,-2.338,-0.004,8.446,-12.993,-5.253,-12.993,-5.253,-12.993,-5.253,7.74,open_shell,12.993333,176.55,179.88,150.2153,C1,1,27,27,0,1,60.4428,2.6209811363999997,1.624,True,21,1,7,S,O=C(O)C(N)CCSC
O=C1CN2CCC1CC2,[H]C1([H])C2([H])C(=O)C([H])([H])[N+]([H])(C1([H])[H])C([H])([H])C2([H])[H],3,N,protonated,results_chunk_7_of_10,115.48512,2.837,-4.843,3.97,6.875,-14.387,-4.189,-14.387,-4.189,-14.387,-4.189,10.198,open_shell,14.387086,157.46,161.07,126.1779,Cs,1,25,25,0,1,115.48512,5.00778125856,0.427,True,21,1,3,N,O=C1CN2CCC1CC2
O=C1CN2CCC1CC2,[H][O+]=C1C([H])([H])N2C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0,O,protonated,results_chunk_7_of_10,138.13218,4.395,-1.043,-0.732,4.576,-13.86,-6.139,-13.86,-6.139,-13.86,-6.139,7.720999999999999,open_shell,13.860257,158.23,161.2,126.1779,Cs,1,25,25,0,1,138.13218,5.98982572134,0.432,True,21,1,0,O,O=C1CN2CCC1CC2
O=C1N(C)CCCC1,[H]C1([H])C(=O)[N+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],2,N,protonated,results_chunk_7_of_10,103.27454,1.237,-2.007,-2.489,3.428,-15.789,-4.599,-15.789,-4.599,-15.789,-4.599,11.19,open_shell,15.788519,153.58,153.25,114.1669,C1,1,23,23,0,1,103.27454,4.47829387802,0.533,True,20,1,2,N,O=C1N(C)CCCC1
O=C1N(C)CCCC1,[H][O+]=C1N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0,O,protonated,results_chunk_7_of_10,95.41743,0.082,0.642,0.195,0.676,-15.186,-4.739,-15.186,-4.739,-15.186,-4.739,10.447,open_shell,15.185565,155.86,152.49,114.1669,C1,1,23,23,0,1,95.41743,4.137586017089999,0.619,True,20,1,0,O,O=C1N(C)CCCC1
O=C(OCC)C1=NN(C(=C1)C)C,[H]c1c(C([H])([H])[H])n(C([H])([H])[H])[n+]([H])c1C(=O)OC([H])([H])C([H])([H])[H],6,N,protonated,results_chunk_7_of_10,103.52113,-8.054,0.746,0.232,8.092,-14.453,-5.203,-14.453,-5.203,-14.453,-5.203,9.25,open_shell,14.453444,215.02,212.31,169.2029,Cs,1,33,33,0,1,103.52113,4.4889867601899995,1.073,True,25,1,6,N,O=C(OCC)C1=NN(C(=C1)C)C
O=C1C=C(OC(=C1)C)C,[H][O+]=c1c([H])c(C([H])([H])[H])oc(C([H])([H])[H])c1[H],0,O,protonated,results_chunk_7_of_10,82.80386,-1.416,-0.594,0.216,1.551,-15.073,-5.655,-15.073,-5.655,-15.073,-5.655,9.418,open_shell,15.073124,164.13,155.41,125.1469,Cs,1,24,24,0,1,82.80386,3.5906237811799997,1.026,True,18,1,0,O,O=C1C=C(OC(=C1)C)C
O=C(OC)C1=CC=CC(=C1)N(C)C,[H][O+]=C(OC([H])([H])[H])c1c([H])c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c1[H],0,O,protonated,results_chunk_7_of_10,105.35822,5.946,-0.207,2.929,6.631,-11.489,-5.468,-11.489,-5.468,-11.489,-5.468,6.021000000000001,open_shell,11.488543,221.99,227.24,180.2261,C1,1,35,35,0,1,105.35822,4.56864849386,2.282,True,27,1,0,O,O=C(OC)C1=CC=CC(=C1)N(C)C
O=CC1=CC=C(C=C1)N(C)C,[H]C(=O)c1c([H])c([H])c([N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],8,N,protonated,results_chunk_7_of_10,144.67452,-10.882,1.449,0.055,10.978,-13.387,-4.781,-13.387,-4.781,-13.387,-4.781,8.606000000000002,open_shell,13.387147,193.91,199.56,150.1999,Cs,1,29,29,0,1,144.67452,6.27352121076,0.781,True,23,1,8,N,O=CC1=CC=C(C=C1)N(C)C
OC=1C=NC=CC1,[H]c1nc([H])c([O+]([H])[H])c([H])c1[H],0,O,protonated,results_chunk_7_of_10,188.74956,6.285,5.011,-0.899,8.088,-14.996,-6.139,-14.996,-6.139,-14.996,-6.139,8.857,open_shell,14.995898,129.75,118.79,96.1085,Cs,1,18,18,0,1,188.74956,8.18474717028,0.156,True,13,1,0,O,OC=1C=NC=CC1
O=C(C=1C=NC=CC1)N(CC)CC,[H]c1nc([H])c(C(=O)[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],8,N,protonated,results_chunk_7_of_10,133.97098,-5.118,-1.92,-4.285,6.946,-14.115,-5.046,-14.115,-5.046,-14.115,-5.046,9.068999999999999,open_shell,14.114795,217.64,237.32,179.2413,C1,1,35,35,0,1,133.97098,5.80938360574,4.598,True,28,1,8,N,O=C(C=1C=NC=CC1)N(CC)CC
O=C(O)C(N)CCSC,[H]N([H])C([H])(C(=O)[O+]([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H],2,O,protonated,results_chunk_7_of_10,51.72991,-1.902,3.973,-1.11,4.542,-12.728,-4.02,-12.728,-4.02,-12.728,-4.02,8.708,open_shell,12.728288,180.59,183.91,150.2153,C1,1,27,27,0,1,51.72991,2.24316408733,2.544,True,21,1,2,O,O=C(O)C(N)CCSC
OC=1C=NC=CC1,[H]Oc1c([H])c([H])c([H])[n+]([H])c1[H],3,N,protonated,results_chunk_7_of_10,142.6477,-2.669,0.713,0.11,2.765,-14.64,-6.043,-14.64,-6.043,-14.64,-6.043,8.597000000000001,open_shell,14.640196,128.2,117.0,96.1085,Cs,1,18,18,0,1,142.6477,6.185632215099999,0.15,True,13,1,3,N,OC=1C=NC=CC1
O=CC1=CC=C(C=C1)N(C)C,[H][O+]=C([H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0,O,protonated,results_chunk_7_of_10,140.41364,-1.331,-0.5,-0.142,1.429,-12.708,-5.376,-12.708,-5.376,-12.708,-5.376,7.332,open_shell,12.708087,193.01,195.84,150.1999,Cs,1,29,29,0,1,140.41364,6.08875667132,0.932,True,23,1,0,O,O=CC1=CC=C(C=C1)N(C)C
O=C(OCC)C1=NN(C(=C1)C)C,[H][O+]=C(OC([H])([H])C([H])([H])[H])c1nn(C([H])([H])[H])c(C([H])([H])[H])c1[H],0,O,protonated,results_chunk_7_of_10,106.46384,-0.362,-1.595,0.219,1.651,-13.772,-5.226,-13.772,-5.226,-13.772,-5.226,8.546,open_shell,13.772004,212.34,210.88,169.2029,C1,1,33,33,0,1,106.46384,4.61659149392,1.702,True,25,1,0,O,O=C(OCC)C1=NN(C(=C1)C)C
OCCN,[H]N([H])C([H])([H])C([H])([H])[O+]([H])[H],0,O,protonated,results_chunk_7_of_10,99.1694,4.066,0.018,1.409,4.303,-15.695,-4.11,-15.695,-4.11,-15.695,-4.11,11.585,open_shell,15.695205,102.71,86.11,62.0913,C1,1,13,13,0,1,99.1694,4.3002826922,0.178,True,12,1,0,O,OCCN
O=C(OCC)C1=CC(=NN1C)C,[H][O+]=C(OC([H])([H])C([H])([H])[H])c1c([H])c(C([H])([H])[H])nn1C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,113.3356,6.236,-0.616,1.889,6.545,-13.378,-5.555,-13.378,-5.555,-13.378,-5.555,7.823,open_shell,13.377705,209.43,208.09,169.2029,C1,1,33,33,0,1,113.3356,4.9145716228,2.124,True,25,1,0,O,O=C(OCC)C1=CC(=NN1C)C
O=P(N(C)C)(C)C,[H][O+]=P(N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,49.609,1.195,-2.386,-0.075,2.669,-12.95,-3.841,-12.95,-3.841,-12.95,-3.841,9.108999999999998,open_shell,12.950058,162.87,166.41,122.1266,C1,1,22,22,0,1,49.609,2.151195067,0.893,True,20,1,0,O,O=P(N(C)C)(C)C
O=C(OCC)C1=CC(=NN1C)C,[H]c1c(C(=O)OC([H])([H])C([H])([H])[H])n(C([H])([H])[H])[n+]([H])c1C([H])([H])[H],8,N,protonated,results_chunk_7_of_10,101.44657,-7.59,-0.169,0.554,7.612,-14.519,-5.207,-14.519,-5.207,-14.519,-5.207,9.312000000000001,open_shell,14.518605,211.44,209.58,169.2029,C1,1,33,33,0,1,101.44657,4.39902761491,2.196,True,25,1,8,N,O=C(OCC)C1=CC(=NN1C)C
OCCN,[H]OC([H])([H])C([H])([H])[N+]([H])([H])[H],3,N,protonated,results_chunk_7_of_10,99.1694,-4.299,0.11,0.156,4.304,-15.695,-4.11,-15.695,-4.11,-15.695,-4.11,11.585,open_shell,15.695295,102.8,86.22,62.0913,C1,1,13,13,0,1,99.1694,4.3002826922,0.35,True,12,1,3,N,OCCN
O=P(N(C)C)(C)C,[H]C([H])([H])[N+]([H])(C([H])([H])[H])P(=O)(C([H])([H])[H])C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,56.10997,-0.94,2.35,4.317,5.004,-13.995,-4.289,-13.995,-4.289,-13.995,-4.289,9.706,open_shell,13.994821,161.73,166.67,122.1266,C1,1,22,22,0,1,56.10997,2.43309662911,0.759,True,20,1,2,N,O=P(N(C)C)(C)C
S=C(N(C)C)C,[H]C([H])([H])C(=S)[N+]([H])(C([H])([H])[H])C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,171.78838,-2.203,-3.813,-0.623,4.447,-13.471,-5.875,-13.471,-5.875,-13.471,-5.875,7.596,open_shell,13.471363,147.01,145.42,104.1897,Cs,1,18,18,0,1,171.78838,7.449259521939999,0.638,True,16,1,2,N,S=C(N(C)C)C
S=C(NC)NC,[H]N(C(=S)[N+]([H])([H])C([H])([H])[H])C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,175.85265,-2.908,-5.892,1.105,6.663,-13.294,-5.334,-13.294,-5.334,-13.294,-5.334,7.960000000000001,open_shell,13.293803,145.44,138.07,105.1775,C1,1,18,18,0,1,175.85265,7.62549846195,0.493,True,15,1,2,N,S=C(NC)NC
O=C(OC)C1=CC=CC(=C1)N(C)C,[H]c1c([H])c(C(=O)[O+]([H])C([H])([H])[H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c1[H],2,O,protonated,results_chunk_7_of_10,110.42045,1.96,-1.384,-0.47,2.445,-11.803,-5.524,-11.803,-5.524,-11.803,-5.524,6.279000000000001,open_shell,11.803168,222.69,237.44,180.2261,C1,1,35,35,0,1,110.42045,4.78816197335,3.157,True,27,1,2,O,O=C(OC)C1=CC=CC(=C1)N(C)C
O=P(CC)(CC)CC,[H][O+]=P(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0,O,protonated,results_chunk_7_of_10,40.17116,0.742,-1.702,1.912,2.665,-14.617,-4.195,-14.617,-4.195,-14.617,-4.195,10.422,open_shell,14.616522,185.77,195.81,135.1656,C1,1,25,25,0,1,40.17116,1.74194201108,1.569,True,24,1,0,O,O=P(CC)(CC)CC
S=C(NC)NC,[H][S+]=C(N([H])C([H])([H])[H])N([H])C([H])([H])[H],0,S,protonated,results_chunk_7_of_10,154.6833,-2.213,0.071,-1.063,2.456,-13.902,-5.54,-13.902,-5.54,-13.902,-5.54,8.361999999999998,open_shell,13.902109,145.36,136.39,105.1775,C1,1,18,18,0,1,154.6833,6.7075319379,0.732,True,15,1,0,S,S=C(NC)NC
O=C(OCC)C1=CC(=NN1C)C,[H]c1c(C([H])([H])[H])nn(C([H])([H])[H])c1C(=O)[O+]([H])C([H])([H])C([H])([H])[H],2,O,protonated,results_chunk_7_of_10,124.18293,-1.002,1.625,-2.955,3.518,-13.773,-5.725,-13.773,-5.725,-13.773,-5.725,8.048,open_shell,13.773173,214.68,220.34,169.2029,C1,1,33,33,0,1,124.18293,5.38494439359,3.084,True,25,1,2,O,O=C(OCC)C1=CC(=NN1C)C
S=C(N(C)C)C,[H][S+]=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,S,protonated,results_chunk_7_of_10,150.42059,-0.548,-1.69,-1.377,2.247,-13.791,-5.421,-13.791,-5.421,-13.791,-5.421,8.370000000000001,open_shell,13.79122,146.12,141.44,104.1897,C1,1,18,18,0,1,150.42059,6.52268804417,1.153,True,16,1,0,S,S=C(N(C)C)C
S(C(SC)=C)C,[H]C([H])=C(SC([H])([H])[H])[S+]([H])C([H])([H])[H],0,S,protonated,results_chunk_7_of_10,169.22133,3.313,0.553,1.611,3.725,-12.547,-5.647,-12.547,-5.647,-12.547,-5.647,6.9,open_shell,12.546536,156.89,153.43,121.2351,C1,1,18,18,0,1,169.22133,7.33794453279,1.752,True,15,1,0,S,S(C(SC)=C)C
OC1C(N)C2CCCC2C3CCCC13,[H]OC1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C1([H])[N+]([H])([H])[H],3,N,protonated,results_chunk_7_of_10,67.58209,-5.262,6.136,2.835,8.566,-14.073,-3.385,-14.073,-3.385,-14.073,-3.385,10.688,open_shell,14.072904,224.77,261.4,196.3119,C1,1,40,40,0,1,67.58209,2.93056216867,2.073,True,36,1,3,N,OC1C(N)C2CCCC2C3CCCC13
O=C(OCC)C1=NN(C(=C1)C)C,[H]c1c(C(=O)[O+]([H])C([H])([H])C([H])([H])[H])nn(C([H])([H])[H])c1C([H])([H])[H],2,O,protonated,results_chunk_7_of_10,115.77776,-2.538,0.506,0.227,2.598,-14.062,-5.374,-14.062,-5.374,-14.062,-5.374,8.687999999999999,open_shell,14.061602,220.62,217.52,169.2029,C1,1,33,33,0,1,115.77776,5.02047100688,3.425,True,25,1,2,O,O=C(OCC)C1=NN(C(=C1)C)C
OC1C(N)C2CCCC2C3CCCC13,[H]N([H])C1([H])C([H])([O+]([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],0,O,protonated,results_chunk_7_of_10,64.75472,3.13,7.043,1.549,7.861,-14.123,-3.321,-14.123,-3.321,-14.123,-3.321,10.802,open_shell,14.122611,227.61,262.61,196.3119,C1,1,40,40,0,1,64.75472,2.80795892336,2.445,True,36,1,0,O,OC1C(N)C2CCCC2C3CCCC13
S=P(N(C)C)(N(C)C)N(C)C,[H]C([H])([H])N(C([H])([H])[H])P(=S)(N(C([H])([H])[H])C([H])([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H],2,N,protonated,results_chunk_7_of_10,117.90338,-0.154,2.937,-2.883,4.119,-11.95,-4.254,-11.95,-4.254,-11.95,-4.254,7.696,open_shell,11.949739,221.77,258.78,196.27,C1,1,34,34,0,1,117.90338,5.112644266939999,3.305,True,30,1,2,N,S=P(N(C)C)(N(C)C)N(C)C
S=P(N(C)C)(N(C)C)N(C)C,[H][S+]=P(N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],0,S,protonated,results_chunk_7_of_10,120.6589,-0.388,-0.39,-0.81,0.979,-12.188,-4.289,-12.188,-4.289,-12.188,-4.289,7.899000000000001,open_shell,12.187767,222.42,260.15,196.27,C1,1,34,34,0,1,120.6589,5.2321318807,3.748,True,30,1,0,S,S=P(N(C)C)(N(C)C)N(C)C
C1=CC=C(N=CN(C)C)C=C1[N+](=O)[O-],[H]C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H],4,N,protonated,results_chunk_8_of_10,179.4942,14.32,-3.165,6.184,15.916,-13.337,-5.126,-13.337,-5.126,-13.337,-5.126,8.210999999999999,open_shell,13.337078,230.38,231.96,194.2127,Cs,1,37,37,0,1,179.4942,7.7834069946,0.947,True,26,1,4,N,C1=CC=C(N=CN(C)C)C=C1[N+](=O)[O-]
C1CC2CCC1[C@H]([C@H]2O)N,[H]O[C@@]1([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C2([H])[H])[C@@]1([H])[N+]([H])([H])[H],9,N,protonated,results_chunk_8_of_10,79.20479,5.048,-1.55,-2.919,6.033,-14.457,-3.468,-14.457,-3.468,-14.457,-3.468,10.989,open_shell,14.456824,172.56,186.83,142.2205,C1,1,29,29,0,1,79.20479,3.43455730877,1.065,True,26,1,9,N,C1CC2CCC1[C@H]([C@H]2O)N
